Link: https://twitter.com/TopGunMovie/status/1151933656576823296,,,,,,,
rest_id,like_count,quote_count,reply_count,retweet_count,bookmark_count,content,hashtags
1151960948413911041,1,0,0,1,0,@TopGunMovie @TomCruise https://t.co/NLiyfmvSOJ,[]
1152019396371443712,0,0,1,0,0,@TopGunMovie @TomCruise I'm down for this. #TopGun still hold up even today.,"[{'indices': [43, 50], 'text': 'TopGun'}]"
1151958599834460172,1,0,1,0,0,@TopGunMovie @TomCruise @spikedyer86 ✈️ 🏍,[]
1151994163585376256,0,0,0,0,0,@TopGunMovie @TomCruise I love it. My favourite things are diving and flying - as I’m quite ill now   and unable to support my adrenaline habit- I’m going to enjoy the hell out the movie.,[]
1151955446091145218,57,1,3,1,0,@TopGunMovie @TomCruise Take all my money now. #allthefeels #topgunmaverick #topgun #dangerzone @TomCruise,"[{'indices': [47, 59], 'text': 'allthefeels'}, {'indices': [60, 75], 'text': 'topgunmaverick'}, {'indices': [76, 83], 'text': 'topgun'}, {'indices': [84, 95], 'text': 'dangerzone'}]"
1151938776672952322,6,0,0,0,0,@TopGunMovie @TomCruise @JadeHelm15Texas @dirtytorta https://t.co/2DH0lcWm1w,[]
1152118487109816321,1,0,0,0,0,@TopGunMovie @TomCruise I can't wait !!!!!😭😭😭😭😭,[]
1151948288213573635,16,0,0,0,0,@TopGunMovie @TomCruise I do love Tom Cruise 😎 https://t.co/CW0JZ9KH8k,[]
1151938177772527622,0,0,1,0,0,@TopGunMovie @TomCruise Bet this has made you all moist @mattselliott,[]
1151964542345236481,1,0,1,0,0,@TopGunMovie @TomCruise @matty_c3,[]
1151946225752694793,36,0,5,3,0,"@TopGunMovie @TomCruise La moto, la moto, la moto♡ 
Esta película tiene la culpa de mi adicción por las Motos♡",[]
1152035220503199744,0,0,0,0,0,@TopGunMovie @TomCruise Phoenix is going to be gooses kid..has to be,[]
1151985022175469568,0,0,0,0,0,@TopGunMovie @TomCruise Let's go!,[]
1151940085824262144,1,0,1,0,0,@TopGunMovie @TomCruise @emmamcgough 😍,[]
1163318426963566592,1,0,0,1,0,@TopGunMovie @TomCruise https://t.co/whH2LBcgHR,[]
1151962537241534474,1,0,1,0,0,@TopGunMovie @TomCruise Is it Summer 2020 yet?. Cannot wait for this 👏👏,[]
1151939032445784064,0,0,1,0,0,@TopGunMovie @TomCruise @Joe_Hallenbeck,[]
1151955590748487680,351,9,13,62,6,"@TopGunMovie @TomCruise Maverick is back. Time to go back to the Danger Zone...Thanks Kenny Loggins. A look back at Top Gun that was released back in 1986, 33 years ago. #topgun2 #TopGun #Maverick #topgunmaverick       https://t.co/iQcvxniKas","[{'indices': [170, 178], 'text': 'topgun2'}, {'indices': [179, 186], 'text': 'TopGun'}, {'indices': [187, 196], 'text': 'Maverick'}, {'indices': [197, 212], 'text': 'topgunmaverick'}]"
1151949570101796864,64,0,1,0,0,@TopGunMovie @TomCruise Fuck yes,[]
1151997044988338176,1,0,0,0,0,@TopGunMovie @TomCruise Can wait for this one ☝️,[]
1151957159804067847,0,0,1,0,0,@TopGunMovie @TomCruise @danielafanatic,[]
1155604360124076032,0,0,0,0,0,@TopGunMovie @TomCruise Wow a single seat Hornet. Now how will he kill his friend?,[]
1151964252044976148,0,0,0,0,0,@TopGunMovie @TomCruise @Justin_Chandler what’s up!!!!,[]
1151942227389640704,199,0,12,4,0,@TopGunMovie @TomCruise The F-14 at the end!,[]
1151946941535784961,13,0,1,0,0,@TopGunMovie @TomCruise I am literally in tears. This is so great. I can’t wait! Well done! Yes!!,[]
1152040075112226817,0,0,0,0,0,@TopGunMovie @TomCruise Wow. WOW!  Why wait a year. Wow,[]
1151962384644419584,2,0,1,0,0,@TopGunMovie @TomCruise Gavin. Gav. GAAAV... GAAAVVVIIINNNN 👀👀😳😳😳 @GavinCoffey,[]
1151945236693889025,0,0,1,0,0,@TopGunMovie @TomCruise .@BrianDH28,[]
1155194029795172352,0,0,0,0,0,@TopGunMovie @TomCruise https://t.co/zfGqu0oEnc,[]
1151959769646850048,1,0,1,0,0,@TopGunMovie @Miles_Teller @TomCruise @SpartaPee,[]
