Link: https://twitter.com/OppenheimerFilm/status/1655467845571198978,,,,,,,
rest_id,like_count,quote_count,reply_count,retweet_count,bookmark_count,content,hashtags
1655470028211343360,0,0,0,0,0,@OppenheimerFilm يووووووووه انتظره على احر من الجمر,[]
1655492988964081665,1,0,0,0,0,@OppenheimerFilm https://t.co/A0u9o4GQ0P,[]
1655536977062641666,4,2,37,0,1,@OppenheimerFilm so english pinky blinders is pretending to be robert Oppenheimer. little bit of a stretch. already read Oppenheimer’s bio that this film was based on and would just be picking apart the inaccuracies.,[]
1655541107021996032,7,0,1,0,0,@OppenheimerFilm Looks absolutely fuckin incredible,[]
1656616341644648448,0,0,0,0,0,@OppenheimerFilm CAN NOT WAIT !,[]
1655643796691120129,0,0,2,0,0,@OppenheimerFilm CANT WAIT TO SEE THIS. Why didn’t we work on it??,[]
1655470557666713601,0,0,0,0,0,@OppenheimerFilm YOOOOO,[]
1655484879369388033,1,0,1,0,0,@OppenheimerFilm @areebarants,[]
1655477108557365248,1,0,0,1,0,@OppenheimerFilm https://t.co/eeSpVGHxVo,[]
1655470656459292672,29,0,1,1,1,@OppenheimerFilm https://t.co/R3mkXsuI3e,[]
1679444835823140864,0,0,0,0,0,"@OppenheimerFilm Scientists are immersed in research and obtain new technologies. However, scientists are unable to judge right from wrong, and they are used for political purposes. That is the way history has always been.
@OppenheimerFilm",[]
1656528896668622849,0,0,0,0,0,@OppenheimerFilm Cillian Murphy gotta be my favorite actor of all time.,[]
1655637438759411713,1,0,0,0,0,@OppenheimerFilm Impressive  :),[]
1655475215332265984,275,0,10,2,5,@OppenheimerFilm 2 tickets please https://t.co/l57iyCh842,[]
1655486521514811392,2,0,0,0,0,@OppenheimerFilm Waiting for this movie since ages .,[]
1655531087223767040,1,0,0,0,0,@OppenheimerFilm https://t.co/DQEuNXCZls,[]
1655549179005943808,2,0,0,0,0,@OppenheimerFilm @nebyelkao,[]
1655502812346818560,1,0,0,0,0,@OppenheimerFilm “The world will remember this day”. And right he was! #Oppenheimer,"[{'indices': [71, 83], 'text': 'Oppenheimer'}]"
1655501635882307585,1,0,0,0,0,@OppenheimerFilm oscar soon👍🏽,[]
1655490682449174529,24,0,0,1,0,@OppenheimerFilm Andddd the oscar goes to Cillian Murphy........ https://t.co/H32R2mEN1g,[]
1655546521104838656,6,0,2,0,0,"@OppenheimerFilm Looks like a cool film, I’ll check it out on release",[]
1655736950156869632,0,0,0,0,0,@OppenheimerFilm @TheBillyMartin  you know what to do 👊🏻,[]
1655473450494902272,1,0,2,0,0,@OppenheimerFilm @MarkoRoyn,[]
1655573260958826498,4,0,1,0,0,@OppenheimerFilm Goosebumps.,[]
1655480571974553601,54,0,6,10,1,@OppenheimerFilm https://t.co/H19vuJHYvY,[]
1655487761380507648,1,0,0,0,0,@OppenheimerFilm So good!,[]
1655469135839764482,8,0,2,0,1,@OppenheimerFilm OH MY GOD https://t.co/BrXiAqurlc,[]
1655494491338588167,770,0,3,33,23,"@OppenheimerFilm Movie is based on biography of Oppenheimer that was released in 2005 after 20 years of work and then it won Pulitzer in 2006, and today 8th May 2023 is Pulitzer day. No wonder trailer is released today.",[]
1655544714236514307,0,0,0,0,0,@OppenheimerFilm Nolan at his finest. This trailer gives us a little too much of the movie for me.,[]
1655474385099309057,2,0,0,0,0,@OppenheimerFilm A Film by Christopher Nolan 🛐🛐🛐,[]
1657048209926094848,28,0,3,0,0,@OppenheimerFilm This movie looks incredible,[]
1655538974209761280,596,1,20,16,5,"@OppenheimerFilm I'm anticipating this film to have one of, if not the most realistic and insane portrayals of an atomic detonation ever in film. I have a feeling many people will walk out of the movie even more aware of the danger of these weapons.",[]
1655469878512349186,1159,0,5,33,10,@OppenheimerFilm https://t.co/ejsmgSP4hc,[]
1655719700234399744,6,0,0,1,0,@OppenheimerFilm @HsakaTrades,[]
